x1,y1,,x2,y2,,x3,y3,,x4,y4,,x5,y5,,x6,y6,,x7,y7,,x8,y8,,x9,y9,,x10,y10,,x11,y11,,x12,y12
222.6726015,154.9813,,,,,222.9376892,155.5602,,222.8934587,82.5071,,222.823752,96.6233,,222.6278027,61.5792,,222.9363187,261.7253,,222.6418946,180.9079,,222.9230417,186.676,,222.8076119,141.4792,,222.3920773,175.1956,,222.3288902,196.9064
223.6711333,155.3139,,,,,223.9374098,156.237,,223.8929809,82.8847,,223.8229616,97.9825,,223.6261337,61.6424,,223.9360332,261.8709,,223.6402888,181.8189,,223.9226966,185.8433,,223.8067492,141.5023,,223.3893511,175.546,,223.3258808,197.4543
224.6696651,155.6031,,,,,224.9371304,156.8333,,224.8925032,83.3769,,224.8221713,99.5201,,224.6244646,61.6789,,224.9357476,261.999,,224.6386829,182.7157,,224.9223515,185.0113,,224.8058865,141.3619,,224.386625,175.6788,,224.3228713,198.0496
225.668197,155.8417,,,,,225.936851,157.5239,,225.8920254,84.0766,,225.8213809,101.1233,,225.6227956,61.6842,,225.935462,262.2491,,225.6370771,183.5297,,225.9220064,184.1743,,225.8050238,141.1835,,225.3838989,175.7339,,225.3198618,198.6329
226.6667288,156.0384,,,,,226.9365716,158.2956,,226.8915477,84.7864,,226.8205906,102.7937,,226.6211265,61.6785,,226.9351765,262.7662,,226.6354712,184.2854,,226.9216613,183.322,,226.804161,141.0204,,226.3811728,175.8164,,226.3168524,199.0216
227.6652607,156.2308,,,,,227.9362921,159.0422,,227.8910699,85.4755,,227.8198002,104.4769,,227.6194575,61.6338,,227.9348909,263.5816,,227.6338654,185.0358,,227.9213162,182.5191,,227.8032983,140.9866,,227.3784467,176.1312,,227.3138429,199.3549
228.6637925,156.4798,,,,,228.9360127,160.0837,,228.8905921,86.2447,,228.8190099,106.1434,,228.6177884,61.598,,228.9346053,264.395,,228.6322595,185.7691,,228.920971,181.8877,,228.8024356,140.9809,,228.3757206,176.7268,,228.3108335,199.6999
229.6623244,156.7717,,,,,229.9357333,161.2761,,229.8901144,87.0978,,229.8182195,107.7756,,229.6161194,61.5202,,229.9343198,265.373,,229.6306536,186.4606,,229.9206259,181.3002,,229.8015728,141.0153,,229.3729945,177.3451,,229.307824,199.9274
230.6608562,157.1554,,,,,230.9354539,162.427,,230.8896366,87.9803,,230.8174292,109.2591,,230.6144503,61.3791,,230.9340342,266.3819,,230.6290478,187.1574,,230.9202808,180.6969,,230.8007101,141.3301,,230.3702684,178.0057,,230.3048145,200.1884
231.6593881,157.5436,,,,,231.9351745,163.5075,,231.8891588,88.7559,,231.8166388,110.4651,,231.6127813,61.1411,,231.9337486,267.2484,,231.6274419,187.9653,,231.9199357,180.055,,231.7998474,141.8878,,231.3675423,178.6073,,231.3018051,200.514
232.6579199,157.9446,,,,,232.934895,164.5164,,232.8886811,89.6261,,232.8158485,111.4505,,232.6111122,60.9802,,232.9334631,268.0641,,232.6258361,188.8491,,232.9195906,179.3959,,232.7989847,142.3643,,232.3648161,179.1169,,232.2987956,200.9853
233.6564518,158.3591,,,,,233.9346156,165.5383,,233.8882033,90.3756,,233.8150581,112.4126,,233.6094432,60.9553,,233.9331775,268.7344,,233.6242302,189.7567,,233.9192455,178.6558,,233.7981219,142.8495,,233.36209,179.6563,,233.2957861,201.4861
234.6549836,158.7325,,,,,234.9343362,166.7442,,234.8877255,91.0786,,234.8142678,113.2722,,234.6077741,60.984,,234.9328919,269.2507,,234.6226244,190.6574,,234.9189004,177.8333,,234.7972592,143.3145,,234.3593639,180.2488,,234.2927767,202.0152
235.6535154,159.0924,,,,,235.9340568,167.7739,,235.8872478,91.9275,,235.8134774,114.0399,,235.6061051,61.0027,,235.9326064,269.7577,,235.6210185,191.5619,,235.9185553,176.8584,,235.7963965,143.965,,235.3566378,180.8956,,235.2897672,202.6367
236.6520473,159.474,,,,,236.9337774,168.7545,,236.88677,92.6047,,236.8126871,114.692,,236.6044361,60.9647,,236.9323208,270.3144,,236.6194127,192.494,,236.9182102,175.8968,,236.7955338,144.5672,,236.3539117,181.3599,,236.2867578,203.3925
237.6505791,159.7864,,,,,237.9334979,169.47,,237.8862923,93.2678,,237.8118967,115.4124,,237.602767,60.9226,,237.9320352,270.9417,,237.6178068,193.4808,,237.9178651,175.1995,,237.794671,145.0841,,237.3511856,181.8666,,237.2837483,204.2425
238.649111,160.0387,,,,,238.9332185,169.8195,,238.8858145,94.0802,,238.8111064,116.2237,,238.601098,60.8876,,238.9317497,271.7026,,238.616201,194.4285,,238.91752,174.5547,,238.7938083,145.7801,,238.3484595,182.3694,,238.2807388,205.1051
239.6476428,160.2978,,,,,239.9329391,170.009,,239.8853367,94.8564,,239.810316,117.0689,,239.5994289,60.7938,,239.9314641,272.5027,,239.6145951,195.3219,,239.9171749,173.9044,,239.7929456,146.5179,,239.3457334,183.0155,,239.2777294,206.0037
240.6461747,160.4733,,,,,240.9326597,170.3541,,240.884859,95.6675,,240.8095257,117.9921,,240.5977599,60.4246,,240.9311785,273.2217,,240.6129893,196.2748,,240.9168298,173.5816,,240.7920829,147.1596,,240.3430073,183.6639,,240.2747199,206.8496
241.6447065,160.6118,,,,,241.9323803,171.0732,,241.8843812,96.4821,,241.8087353,119.0062,,241.5960908,60.0099,,241.930893,273.7056,,241.6113834,197.3835,,241.9164847,173.4299,,241.7912201,147.8669,,241.3402811,184.1976,,241.2717105,207.4262
242.6432384,160.7916,,,,,242.9321008,171.6535,,242.8839034,97.3742,,242.807945,119.9656,,242.5944218,59.6923,,242.9306074,273.8895,,242.6097775,198.5209,,242.9161396,173.282,,242.7903574,148.8787,,242.337555,184.6644,,242.268701,207.7456
243.6417702,160.9549,,,,,243.9318214,172.3363,,243.8834257,98.1278,,243.8071546,120.8348,,243.5927527,59.4783,,243.9303218,273.9403,,243.6081717,199.3637,,243.9157945,173.0803,,243.7894947,150.1208,,243.3348289,185.1765,,243.2656915,208.0251
244.6403021,161.1251,,,,,244.931542,173.2373,,244.8829479,98.8764,,244.8063643,121.6384,,244.5910837,59.5363,,244.9300363,274.0923,,244.6065658,200.0272,,244.9154494,172.8082,,244.7886319,151.355,,244.3321028,185.6544,,244.2626821,208.3047
245.6388339,161.2718,,,,,245.9312626,174.1696,,245.8824701,99.845,,245.8055739,122.3817,,245.5894146,59.6715,,245.9297507,274.3731,,245.60496,200.5634,,245.9151043,172.6168,,245.7877692,152.5494,,245.3293767,186.0739,,245.2596726,208.5588
246.6373657,161.422,,,,,246.9309831,175.0628,,246.8819924,100.7354,,246.8047836,123.1273,,246.5877456,59.6675,,246.9294651,274.8679,,246.6033541,200.8758,,246.9147592,172.4229,,246.7869065,153.7167,,246.3266506,186.5698,,246.2566632,209.1338
247.6358976,161.7276,,,,,247.9307037,175.8729,,247.8815146,101.534,,247.8039932,123.8376,,247.5860765,59.4494,,247.9291796,275.5691,,247.6017483,200.9995,,247.9144141,172.4154,,247.7860438,155.0126,,247.3239245,187.1471,,247.2536537,210.0133
248.6344294,162.1243,,,,,248.9304243,176.6694,,248.8810369,102.1728,,248.8032029,124.5458,,248.5844075,59.1441,,248.928894,276.3597,,248.6001424,201.1086,,248.914069,172.3109,,248.785181,156.1666,,248.3211984,187.6472,,248.2506442,210.8567
249.6329613,162.4534,,,,,249.9301449,177.6509,,249.8805591,102.966,,249.8024125,125.2631,,249.5827385,59.0381,,249.9286084,277.2724,,249.5985366,201.3605,,249.9137239,172.1017,,249.7843183,157.1185,,249.3184723,188.1149,,249.2476348,211.5561
250.6314931,162.7919,,,,,250.9298655,178.9293,,250.8800813,103.877,,250.8016222,125.7946,,250.5810694,59.0055,,250.9283229,278.1264,,250.5969307,201.7819,,250.9133787,172.042,,250.7834556,158.5714,,250.3157462,188.5872,,250.2446253,212.1619
251.630025,163.1322,,,,,251.929586,180.4934,,251.8796036,104.7235,,251.8008318,126.1687,,251.5794004,59.0123,,251.9280373,278.779,,251.5953249,202.2501,,251.9130336,171.9448,,251.7825929,160.5122,,251.31302,189.0483,,251.2416158,212.6994
252.6285568,163.3078,,,,,252.9293066,182.0007,,252.8791258,105.6174,,252.8000415,126.5458,,252.5777313,59.0567,,252.9277517,279.5039,,252.593719,202.8352,,252.9126885,171.8378,,252.7817301,162.022,,252.3102939,189.5556,,252.2386064,213.2626
253.6270887,163.4004,,,,,253.9290272,183.3973,,253.878648,106.6014,,253.7992511,127.0113,,253.5760623,59.1018,,253.9274662,280.2177,,253.5921132,203.7476,,253.9123434,171.8155,,253.7808674,163.236,,253.3075678,189.998,,253.2355969,213.8713
254.6256205,163.4152,,,,,254.9287478,184.2725,,254.8781703,107.5655,,254.7984608,127.4768,,254.5743932,59.1194,,254.9271806,280.923,,254.5905073,204.9016,,254.9119983,171.786,,254.7800047,164.3389,,254.3048417,190.4554,,254.2325875,214.4737
255.6241523,163.4331,,,,,255.9284684,184.9783,,255.8776925,108.5087,,255.7976704,127.9471,,255.5727242,59.0809,,255.926895,281.6248,,255.5889014,206.1243,,255.9116532,171.7718,,255.779142,165.3165,,255.3021156,190.9665,,255.229578,215.1038
256.6226842,163.4915,,,,,256.9281889,185.6718,,256.8772147,109.4093,,256.7968801,128.4035,,256.5710551,58.9598,,256.9266095,282.309,,256.5872956,207.2686,,256.9113081,171.8303,,256.7782792,166.2469,,256.2993895,191.4498,,256.2265685,215.7731
257.621216,163.6567,,,,,257.9279095,186.2936,,257.876737,110.3092,,257.7960897,128.8629,,257.5693861,58.7722,,257.9263239,282.8829,,257.5856897,208.2447,,257.910963,171.9434,,257.7774165,167.1462,,257.2966634,191.9352,,257.2235591,216.5731
258.6197479,163.9056,,,,,258.9276301,186.9443,,258.8762592,111.1817,,258.7952994,129.3144,,258.567717,58.4918,,258.9260383,283.4243,,258.5840839,209.1617,,258.9106179,172.2058,,258.7765538,168.119,,258.2939373,192.3979,,258.2205496,217.3814
259.6182797,164.3273,,,,,259.9273507,187.6611,,259.8757815,112.0338,,259.794509,129.7906,,259.566048,58.2548,,259.9257528,284.072,,259.582478,210.0682,,259.9102728,172.522,,259.775691,169.1228,,259.2912111,192.8893,,259.2175402,218.2004
260.6168116,165.0352,,,,,260.9270713,188.2504,,260.8753037,113.1231,,260.7937187,130.2556,,260.5643789,58.1039,,260.9254672,284.7661,,260.5808722,210.9635,,260.9099277,172.8543,,260.7748283,169.9915,,260.288485,193.3371,,260.2145307,218.9964
261.6153434,165.825,,,,,261.9267918,188.8499,,261.8748259,114.1209,,261.7929283,130.7121,,261.5627099,57.9927,,261.9251816,285.484,,261.5792663,211.8192,,261.9095826,173.4029,,261.7739656,170.8595,,261.2857589,193.7536,,261.2115212,219.7729
262.6138753,166.4258,,,,,262.9265124,189.4656,,262.8743482,114.9222,,262.792138,131.194,,262.5610408,57.8934,,262.9248961,286.1817,,262.5776605,212.4167,,262.9092375,174.0877,,262.7731029,171.9942,,262.2830328,194.1421,,262.2085118,220.3548
263.6124071,166.8775,,,,,263.926233,190.0981,,263.8738704,115.6637,,263.7913476,131.6335,,263.5593718,57.7988,,263.9246105,286.8795,,263.5760546,212.6827,,263.9088924,174.6663,,263.7722401,173.1039,,263.2803067,194.5345,,263.2055023,220.7288
264.610939,167.2772,,,,,264.9259536,190.7279,,264.8733926,116.451,,264.7905573,132.0223,,264.5577028,57.6686,,264.9243249,287.5727,,264.5744488,212.8457,,264.9085473,175.1992,,264.7713774,174.145,,264.2775806,194.9294,,264.2024929,220.946
265.6094708,167.654,,,,,265.9256742,191.2895,,265.8729149,117.2699,,265.7897669,132.3756,,265.5560337,57.3836,,265.9240394,288.2783,,265.5728429,212.9638,,265.9082022,175.695,,265.7705147,174.9725,,265.2748545,195.3603,,265.1994834,221.0543
266.6080026,168.077,,,,,266.9253947,191.8228,,266.8724371,118.316,,266.7889766,132.7344,,266.5543647,56.9195,,266.9237538,288.9522,,266.5712371,213.0876,,266.9078571,176.1577,,266.769652,175.7507,,266.2721284,195.8241,,266.1964739,221.2135
267.6065345,168.4717,,,,,267.9251153,192.37,,267.8719593,119.2569,,267.7881862,133.0669,,267.5526956,56.8171,,267.9234682,289.6073,,267.5696312,213.2524,,267.907512,176.5993,,267.7687892,176.7384,,267.2694023,196.2412,,267.1934645,221.3566
268.6050663,168.8188,,,,,268.9248359,192.9305,,268.8714816,120.1177,,268.7873959,133.4052,,268.5510266,56.811,,268.9231827,290.2338,,268.5680254,213.6258,,268.9071669,176.9963,,268.7679265,177.7398,,268.2666762,196.6006,,268.190455,221.4222
269.6035982,169.1911,,,,,269.9245565,193.4667,,269.8710038,120.8898,,269.7866055,133.7259,,269.5493575,56.811,,269.9228971,290.9563,,269.5664195,214.5065,,269.9068218,177.3089,,269.7670638,178.7547,,269.26395,196.9583,,269.1874456,221.4502
270.60213,169.6287,,,,,270.9242771,193.9944,,270.8705261,121.7224,,270.7858152,134.0257,,270.5476885,56.811,,270.9226115,291.7159,,270.5648136,215.7595,,270.9064767,177.8259,,270.7662011,179.5302,,270.2612239,197.2921,,270.1844361,221.4695
271.6006619,170.1168,,,,,271.9239976,194.5221,,271.8700483,122.7182,,271.7850248,134.3016,,271.5460194,56.811,,271.922326,292.4388,,271.5632078,216.9912,,271.9061315,178.5935,,271.7653383,180.3595,,271.2584978,197.6206,,271.1814266,221.4857
272.5991937,170.6265,,,,,272.9237182,195.048,,272.8695705,123.9382,,272.7842345,134.5737,,272.5443504,56.811,,272.9220404,293.2103,,272.5616019,217.9702,,272.9057864,179.2836,,272.7644756,181.3362,,272.2557717,197.972,,272.1784172,221.4836
273.5977256,171.1656,,,,,273.9234388,195.5467,,273.8690928,125.0458,,273.7834441,134.8828,,273.5426813,56.811,,273.9217548,293.9595,,273.5599961,218.7475,,273.9054413,179.9226,,273.7636129,182.4061,,273.2530456,198.3531,,273.1754077,221.4737
274.5962574,171.7018,,,,,,,,274.868615,126.0277,,274.7826538,135.2311,,274.5410123,56.811,,274.9214693,294.5797,,274.5583902,219.549,,274.9050962,180.5695,,274.7627501,183.4174,,274.2503195,198.7582,,274.1723983,221.456
275.5947892,172.2522,,,,,,,,275.8681372,127.0784,,275.7818634,135.6751,,275.5393432,56.8114,,275.9211837,295.2361,,275.5567844,220.5409,,275.9047511,181.2263,,275.7618874,184.2127,,275.2475934,199.1932,,275.1693888,221.4264
276.5933211,172.7685,,,,,,,,276.8676595,128.5905,,276.7810731,136.1722,,276.5376742,56.8593,,276.9208981,295.9408,,276.5551785,221.7018,,276.904406,181.9333,,276.7610247,184.8304,,276.2448673,199.6458,,276.1663793,221.4064
277.5918529,173.2659,,,,,,,,277.8671817,130.2201,,277.7802827,136.6676,,277.5360052,57.1267,,277.9206126,296.7104,,277.5535727,222.6282,,277.9040609,182.6104,,277.760162,185.4543,,277.2421412,200.1512,,277.1633699,221.463
278.5903848,173.8929,,,,,,,,278.8667039,131.5473,,278.7794924,137.1667,,278.5343361,57.4237,,278.920327,297.5151,,278.5519668,223.258,,278.9037158,183.2469,,278.7592992,186.2153,,278.239415,200.7329,,278.1603604,221.6089
279.5889166,174.4658,,,,,,,,279.8662262,132.7976,,279.778702,137.6966,,279.5326671,57.7491,,279.9200414,298.248,,279.550361,223.7915,,279.9033707,183.8226,,279.7584365,186.9481,,279.2366889,201.3159,,279.1573509,221.8935
280.5874485,174.9475,,,,,,,,280.8657484,134.197,,280.7779117,138.2291,,280.530998,57.9953,,280.9197559,299.1511,,280.5487551,224.1533,,280.9030256,184.3268,,280.7575738,187.7528,,280.2339628,201.8647,,280.1543415,222.2665
281.5859803,175.5185,,,,,,,,281.8652707,135.4939,,281.7771213,138.7524,,281.529329,58.2598,,281.9194703,300.023,,281.5471493,224.3131,,281.9026805,184.8434,,281.7567111,188.5789,,281.2312367,202.3993,,281.151332,222.6792
282.5845122,176.0427,,,,,,,,282.8647929,136.6213,,282.776331,139.2203,,282.5276599,58.6672,,282.9191847,300.9108,,282.5455434,224.481,,282.9023354,185.4918,,282.7558483,189.4252,,282.2285106,202.962,,282.1483226,223.3311
283.583044,176.5538,,,,,,,,283.8643151,137.5228,,283.7755406,139.6318,,283.5259909,59.2247,,283.9188992,301.7706,,283.5439375,224.7166,,283.9019903,186.2037,,283.7549856,190.31,,283.2257845,203.4214,,283.1453131,223.9901
284.5815759,177.0355,,,,,,,,284.8638374,138.228,,284.7747503,140.1777,,284.5243218,59.7518,,284.9186136,302.4843,,284.5423317,225.027,,284.9016452,186.8219,,284.7541229,191.2831,,284.2230584,203.9147,,284.1423036,224.6745
285.5801077,177.4606,,,,,,,,285.8633596,138.8355,,285.7739599,140.6727,,285.5226528,60.1287,,285.918328,303.279,,285.5407258,225.4165,,285.9013001,187.4452,,285.7532602,192.2823,,285.2203323,204.4423,,285.1392942,225.577
286.5786395,177.9278,,,,,,,,286.8628818,139.4312,,286.7731696,141.0949,,286.5209837,60.6641,,286.9180425,304.0272,,286.53912,225.9002,,286.900955,188.1578,,286.7523974,193.3224,,286.2176062,204.9128,,286.1362847,226.3238
287.5771714,178.4884,,,,,,,,287.8624041,140.0552,,287.7723792,141.5164,,287.5193147,61.143,,287.9177569,304.6756,,287.5375141,226.4371,,287.9006099,188.9136,,287.7515347,194.3165,,287.21488,205.2545,,287.1332753,226.7832
288.5757032,179.0084,,,,,,,,288.8619263,140.5983,,288.7715889,142.0793,,288.5176456,61.5584,,288.9174713,305.507,,288.5359083,227.1187,,288.9002648,189.6982,,288.750672,195.3032,,288.2121539,205.5612,,288.1302658,227.2142
289.5742351,179.4937,,,,,,,,289.8614486,141.0989,,289.7707985,142.6882,,289.5159766,61.9958,,289.9171858,306.4532,,289.5343024,228.1173,,289.8999197,190.5184,,289.7498092,196.3689,,289.2094278,205.9451,,289.1272563,227.687
290.5727669,179.7915,,,,,,,,290.8609708,141.6724,,290.7700082,143.301,,290.5143076,62.3866,,290.9169002,307.4204,,290.5326966,229.2338,,290.8995746,191.3735,,290.7489465,197.3284,,290.2067017,206.3278,,290.1242469,228.1819
291.5712988,180.0812,,,,,,,,291.860493,142.4284,,291.7692178,143.8305,,291.5126385,62.7513,,291.9166146,308.6012,,291.5310907,230.1704,,291.8992295,192.2691,,291.7480838,198.3268,,291.2039756,206.6892,,291.1212374,228.7598
292.5698306,180.4907,,,,,,,,292.8600153,143.2631,,292.7684275,144.4202,,292.5109695,63.0787,,292.9163291,309.6058,,292.5294849,230.8114,,292.8988844,193.2737,,292.7472211,199.2157,,292.2012495,207.0755,,,
293.5683625,180.9068,,,,,,,,293.8595375,144.135,,293.7676371,145.057,,293.5093004,63.1934,,293.9160435,310.498,,293.527879,231.4229,,293.8985392,194.2811,,293.7463583,199.9684,,293.1985234,207.5066,,,
294.5668943,181.3491,,,,,,,,294.8590597,144.98,,294.7668468,145.827,,294.5076314,63.2257,,294.9157579,311.0327,,294.5262732,232.0026,,294.8981941,195.2605,,294.7454956,200.2014,,294.1957973,207.9262,,,
295.5654261,181.7382,,,,,,,,295.858582,145.7262,,295.7660564,146.5898,,295.5059623,63.4205,,295.9154724,311.3046,,295.5246673,232.5175,,295.897849,196.0775,,295.7446329,200.2953,,295.1930712,208.3533,,,
296.563958,182.1208,,,,,,,,296.8581042,146.3226,,296.7652661,147.3087,,296.5042933,63.6063,,296.9151868,311.304,,296.5230614,233.0169,,296.8975039,196.7023,,296.7437702,200.5414,,296.190345,208.7368,,,
297.5624898,182.5591,,,,,,,,297.8576264,146.9826,,297.7644757,147.8694,,297.5026242,63.6117,,297.9149012,311.2908,,297.5214556,233.4776,,297.8971588,197.238,,297.7429074,200.9879,,297.1876189,209.059,,,
298.5610217,183.0006,,,,,,,,298.8571487,147.6893,,298.7636854,148.4092,,298.5009552,63.5976,,298.9146157,311.4504,,298.5198497,233.934,,298.8968137,197.7162,,298.7420447,201.7428,,298.1848928,209.3681,,,
299.5595535,183.4217,,,,,,,,299.8566709,148.4259,,299.762895,148.8842,,299.4992861,63.5982,,299.9143301,311.5711,,299.5182439,234.4209,,299.8964686,198.1294,,299.741182,202.7149,,299.1821667,209.6721,,,
300.5580854,183.8304,,,,,,,,300.8561931,149.1675,,300.7621047,149.3221,,300.4976171,63.631,,300.9140445,311.7731,,300.516638,234.9395,,300.8961235,198.5281,,300.7403193,204.1826,,300.1794406,209.9735,,,
301.5566172,184.3009,,,,,,,,301.8557154,149.9072,,301.7613143,149.7153,,301.495948,63.703,,301.913759,312.1635,,301.5150322,235.4328,,301.8957784,198.9025,,301.7394565,206.0384,,301.1767145,210.3011,,,
302.5551491,184.7897,,,,,,,,302.8552376,150.6302,,302.760524,150.0625,,302.494279,63.7926,,302.9134734,312.7722,,302.5134263,235.9285,,302.8954333,199.3606,,302.7385938,207.2226,,302.1739884,210.6653,,,
303.5536809,185.3488,,,,,,,,303.8547599,151.3275,,303.7597336,150.3434,,303.49261,63.8646,,303.9131878,313.687,,303.5118205,236.495,,303.8950882,200.1289,,303.7377311,208.0134,,303.1712623,211.0211,,,
304.5522128,186.0081,,,,,,,,304.8542821,152.1183,,304.7589433,150.7924,,304.4909409,63.9506,,304.9129023,314.6916,,304.5102146,237.2407,,304.8947431,201.0731,,304.7368683,208.7217,,304.1685362,211.2961,,,
